,freq,transmittance
399,0.2799599198396793,0.24829690993212478
400,0.28016032064128255,0.23827277382912282
401,0.28036072144288576,0.2282818984329156
402,0.280561122244489,0.21823746423716792
403,0.28076152304609214,0.20807189382178856
404,0.28096192384769536,0.19784061613820156
405,0.2811623246492986,0.18770384673699939
406,0.2813627254509018,0.1778008430127795
407,0.281563126252505,0.16819919890177504
408,0.28176352705410823,0.1589682434550534
409,0.2819639278557114,0.1502251484854144
410,0.2821643286573146,0.14206352478031348
411,0.28236472945891783,0.13447939928614722
412,0.28256513026052105,0.1274138514912829
413,0.2827655310621242,0.12083953137522034
414,0.2829659318637274,0.1147548066973629
415,0.28316633266533064,0.10911018000863827
416,0.28336673346693386,0.10380093264073417
417,0.2835671342685371,0.09874303200775959
418,0.2837675350701403,0.09391151418454288
419,0.28396793587174346,0.08928829456523572
420,0.2841683366733467,0.08481615638378806
421,0.2843687374749499,0.08043770773542529
422,0.2845691382765531,0.07615234775470205
423,0.2847695390781563,0.07199701682394036
424,0.2849699398797595,0.0679849206495898
425,0.2851703406813627,0.0641010928512836
426,0.28537074148296593,0.06035334883047646
427,0.28557114228456915,0.05678654525100109
428,0.28577154308617236,0.05343443780898375
429,0.2859719438877755,0.05028791917161582
430,0.28617234468937874,0.04732762472271739
431,0.28637274549098196,0.04456188434849578
432,0.2865731462925851,0.04200746778777823
433,0.28677354709418834,0.039649207073924136
434,0.28697394789579156,0.03744729349087391
435,0.2871743486973948,0.03537885183817846
436,0.287374749498998,0.03344547483756839
437,0.2875751503006012,0.03163874889407664
438,0.28777555110220443,0.02992497510924424
439,0.2879759519038076,0.028274589658809194
440,0.2881763527054108,0.026686693492461198
441,0.288376753507014,0.025170073479415467
442,0.2885771543086172,0.02371534983807437
443,0.2887775551102204,0.022304428664542134
444,0.2889779559118236,0.020938702812241854
445,0.28917835671342684,0.01963758910750586
446,0.28937875751503006,0.01841045673783802
447,0.2895791583166333,0.01724810285035296
448,0.28977955911823644,0.01614484083439846
449,0.28997995991983966,0.015111750016668124
450,0.2901803607214429,0.014159286758315535
451,0.2903807615230461,0.01327947923293203
452,0.29058116232464926,0.012456808469062424
453,0.2907815631262525,0.011688219468525272
454,0.2909819639278557,0.01097941588275919
455,0.2911823647294589,0.010325840739822206
456,0.2913827655310621,0.00971120269606838
457,0.29158316633266534,0.00912533944864256
458,0.2917835671342685,0.008571415972186507
459,0.2919839679358717,0.008051953180961227
460,0.29218436873747494,0.007558386702408574
461,0.29238476953907816,0.007081120347859315
462,0.2925851703406813,0.006622158301436418
463,0.29278557114228454,0.006189346745015715
464,0.29298597194388776,0.005782685006659754
465,0.293186372745491,0.005395236595925771
466,0.2933867735470942,0.005025641377247439
467,0.2935871743486974,0.004680570100391089
468,0.2937875751503006,0.004363588841748734
469,0.2939879759519038,0.00406943860061074
470,0.294188376753507,0.003792553775239243
471,0.2943887775551102,0.0035348288845949848
472,0.2945891783567134,0.003300105402591054
473,0.2947895791583166,0.0030857269436972328
474,0.2949899799599198,0.0028928930536385304
475,0.29519038076152304,0.002688710561330268
476,0.29539078156312626,0.0025175871761400565
477,0.2955911823647295,0.0023499981140869012
478,0.29579158316633264,0.002196926056293104
479,0.29599198396793586,0.002044598614543232
480,0.2961923847695391,0.0019038822671018341
481,0.29639278557114224,0.001774907830717984
482,0.29659318637274545,0.0016534144670230088
483,0.29679358717434867,0.0015370515990424988
484,0.2969939879759519,0.0014244504100315992
485,0.2971943887775551,0.0013203159881600322
486,0.2973947895791583,0.0012259990448217591
487,0.2975951903807615,0.001140299512076986
488,0.2977955911823647,0.0010547207124469962
489,0.2979959919839679,0.0009755178167660998
490,0.29819639278557114,0.0009256771861353982
491,0.2983967935871743,0.000842518610646377
492,0.2985971943887775,0.0007844810144078265
493,0.29879759519038074,0.0007217414984300556
494,0.29899799599198396,0.0006686936638850127
495,0.2991983967935872,0.000623004207261664
496,0.2993987975951904,0.0005788750663950799
497,0.29959919839679355,0.0005376323727531182
498,0.29979959919839677,0.0004977350896311834
499,0.3,0.00046751377441369536
